state,year,tempf,tempc
Delaware,1928,53.5500,11.9722
Delaware,1929,54.3083,12.3935
Delaware,1930,54.7167,12.6204
Delaware,1931,55.6750,13.1528
Delaware,1932,55.0333,12.7963
Delaware,1933,54.8583,12.6991
Delaware,1934,53.3250,11.8472
Delaware,1935,53.1417,11.7454
Delaware,1936,53.7417,12.0787
Delaware,1937,54.0833,12.2685
Delaware,1938,55.0833,12.8241
Delaware,1939,54.9417,12.7454
Delaware,1940,51.6833,10.9352
Delaware,1941,54.6167,12.5648
Delaware,1942,54.4917,12.4954
Delaware,1943,54.1833,12.3241
Delaware,1944,54.1833,12.3241
Delaware,1945,54.5083,12.5046
Delaware,1946,55.2167,12.8981
Delaware,1947,53.9333,12.1852
Delaware,1948,53.9667,12.2037
Delaware,1949,56.4417,13.5787
Delaware,1950,54.0083,12.2269
Delaware,1951,54.6583,12.5880
Delaware,1952,54.9833,12.7685
Delaware,1953,55.9583,13.3102
Delaware,1954,55.1417,12.8565
Delaware,1955,54.5500,12.5278
Delaware,1956,54.3000,12.3889
Delaware,1957,55.1417,12.8565
Delaware,1958,52.4167,11.3426
Delaware,1959,55.7417,13.1898
Delaware,1960,53.4500,11.9167
Delaware,1961,53.9583,12.1991
Delaware,1962,52.8750,11.5972
Delaware,1963,53.0083,11.6713
Delaware,1964,54.1917,12.3287
Delaware,1965,53.6333,12.0185
Delaware,1966,53.3333,11.8519
Delaware,1967,52.6167,11.4537
Delaware,1968,53.9167,12.1759
Delaware,1969,53.3917,11.8843
Delaware,1970,53.9667,12.2037
Delaware,1971,54.5500,12.5278
Delaware,1972,53.5833,11.9907
Delaware,1973,55.6167,13.1204
Delaware,1974,54.6417,12.5787
Delaware,1975,55.1917,12.8843
Delaware,1976,53.7750,12.0972
Delaware,1977,54.6250,12.5694
Delaware,1978,52.9083,11.6157
Delaware,1979,53.7833,12.1019
Delaware,1980,54.0833,12.2685
Delaware,1981,53.5750,11.9861
Delaware,1982,53.9583,12.1991
Delaware,1983,54.9083,12.7269
Delaware,1984,54.6833,12.6019
Delaware,1985,55.3500,12.9722
Delaware,1986,55.0917,12.8287
Delaware,1987,54.8917,12.7176
Delaware,1988,54.1167,12.2870
Delaware,1989,54.1917,12.3287
Delaware,1990,57.2000,14.0000
Delaware,1991,56.9250,13.8472
Delaware,1992,53.9167,12.1759
Delaware,1993,54.8500,12.6944
Delaware,1994,55.0167,12.7870
Delaware,1995,55.1000,12.8333
Delaware,1996,54.0250,12.2361
Delaware,1997,54.8333,12.6852
Delaware,1998,57.4083,14.1157
Delaware,1999,56.5083,13.6157
Delaware,2000,54.7417,12.6343
Delaware,2001,56.0917,13.3843
Delaware,2002,57.1583,13.9769
Delaware,2003,54.5833,12.5463
Delaware,2004,55.8250,13.2361
Delaware,2005,55.7250,13.1806
Delaware,2006,57.3250,14.0694
Delaware,2007,56.2917,13.4954
Delaware,2008,56.3083,13.5046
Delaware,2009,55.4250,13.0139
Delaware,2010,56.6750,13.7083
Delaware,2011,57.4250,14.1250
Delaware,2012,58.4750,14.7083
Delaware,2013,55.8250,13.2361
Delaware,2014,54.7167,12.6204
Delaware,2015,56.4167,13.5648
Delaware,2016,57.3667,14.0926
Delaware,2017,57.6250,14.2361
Delaware,2018,57.1417,13.9676
Delaware,2019,57.5167,14.1759
Florida,1895,68.7167,20.3981
Florida,1896,69.9333,21.0741
Florida,1897,70.4333,21.3519
Florida,1898,70.0750,21.1528
Florida,1899,70.3667,21.3148
Florida,1900,69.9083,21.0602
Florida,1901,67.9833,19.9907
Florida,1902,69.8917,21.0509
Florida,1903,68.9750,20.5417
Florida,1904,69.2583,20.6991
Florida,1905,70.0500,21.1389
Florida,1906,69.6417,20.9120
Florida,1907,70.5417,21.4120
Florida,1908,70.2917,21.2731
Florida,1909,70.1667,21.2037
Florida,1910,68.1583,20.0880
Florida,1911,71.2583,21.8102
Florida,1912,70.0333,21.1296
Florida,1913,69.9917,21.1065
Florida,1914,69.0667,20.5926
Florida,1915,69.1083,20.6157
Florida,1916,69.6083,20.8935
Florida,1917,68.7750,20.4306
Florida,1918,69.8250,21.0139
Florida,1919,70.4000,21.3333
Florida,1920,68.9000,20.5000
Florida,1921,70.9583,21.6435
Florida,1922,71.0500,21.6944
Florida,1923,70.0667,21.1481
Florida,1924,69.3667,20.7593
Florida,1925,70.4250,21.3472
Florida,1926,69.2667,20.7037
Florida,1927,71.0833,21.7130
Florida,1928,69.2417,20.6898
Florida,1929,70.7083,21.5046
Florida,1930,69.2083,20.6713
Florida,1931,69.8583,21.0324
Florida,1932,70.9583,21.6435
Florida,1933,70.8667,21.5926
Florida,1934,69.7917,20.9954
Florida,1935,69.7833,20.9907
Florida,1936,70.0833,21.1574
Florida,1937,69.8333,21.0185
Florida,1938,70.2167,21.2315
Florida,1939,70.6000,21.4444
Florida,1940,68.2333,20.1296
Florida,1941,69.8500,21.0278
Florida,1942,69.3583,20.7546
Florida,1943,69.4667,20.8148
Florida,1944,70.1750,21.2083
Florida,1945,70.7250,21.5139
Florida,1946,71.2417,21.8009
Florida,1947,70.3167,21.2870
Florida,1948,71.6083,22.0046
Florida,1949,71.5667,21.9815
Florida,1950,70.2583,21.2546
Florida,1951,70.3583,21.3102
Florida,1952,70.2667,21.2593
Florida,1953,70.8083,21.5602
Florida,1954,70.0917,21.1620
Florida,1955,70.2167,21.2315
Florida,1956,69.9417,21.0787
Florida,1957,70.9917,21.6620
Florida,1958,68.9833,20.5463
Florida,1959,70.6000,21.4444
Florida,1960,69.3167,20.7315
Florida,1961,70.0000,21.1111
Florida,1962,69.8417,21.0231
Florida,1963,69.2167,20.6759
Florida,1964,70.0500,21.1389
Florida,1965,70.2000,21.2222
Florida,1966,69.0083,20.5602
Florida,1967,70.2250,21.2361
Florida,1968,68.6083,20.3380
Florida,1969,68.9917,20.5509
Florida,1970,69.4333,20.7963
Florida,1971,70.4167,21.3426
Florida,1972,70.9500,21.6389
Florida,1973,70.2583,21.2546
Florida,1974,70.8750,21.5972
Florida,1975,71.2083,21.7824
Florida,1976,68.9750,20.5417
Florida,1977,69.4333,20.7963
Florida,1978,69.7333,20.9630
Florida,1979,69.8500,21.0278
Florida,1980,69.9333,21.0741
Florida,1981,69.2667,20.7037
Florida,1982,71.5083,21.9491
Florida,1983,69.2667,20.7037
Florida,1984,69.9750,21.0972
Florida,1985,70.8250,21.5694
Florida,1986,71.4583,21.9213
Florida,1987,70.1667,21.2037
Florida,1988,69.7167,20.9537
Florida,1989,70.9583,21.6435
Florida,1990,72.4917,22.4954
Florida,1991,71.7833,22.1019
Florida,1992,70.2750,21.2639
Florida,1993,70.3000,21.2778
Florida,1994,71.5500,21.9722
Florida,1995,70.7917,21.5509
Florida,1996,69.8917,21.0509
Florida,1997,71.1417,21.7454
Florida,1998,72.4917,22.4954
Florida,1999,71.1667,21.7593
Florida,2000,70.5750,21.4306
Florida,2001,70.9333,21.6296
Florida,2002,71.2917,21.8287
Florida,2003,70.8667,21.5926
Florida,2004,70.8167,21.5648
Florida,2005,70.8333,21.5741
Florida,2006,71.3583,21.8657
Florida,2007,71.7500,22.0833
Florida,2008,70.8250,21.5694
Florida,2009,71.1583,21.7546
Florida,2010,69.1917,20.6620
Florida,2011,71.6833,22.0463
Florida,2012,71.8917,22.1620
Florida,2013,71.6833,22.0463
Florida,2014,70.6417,21.4676
Florida,2015,73.3583,22.9769
Florida,2016,72.4667,22.4815
Florida,2017,72.8417,22.6898
Florida,2018,72.2750,22.3750
Florida,2019,73.1833,22.8796
Georgia,1895,62.0250,16.6806
Georgia,1896,64.4333,18.0185
Georgia,1897,64.1750,17.8750
Georgia,1898,63.5583,17.5324
Georgia,1899,63.6500,17.5833
Georgia,1900,63.6667,17.5926
Georgia,1901,61.4000,16.3333
Georgia,1902,63.3500,17.4167
Georgia,1903,62.3750,16.8750
Georgia,1904,62.4083,16.8935
Georgia,1905,63.0500,17.2500
Georgia,1906,63.3083,17.3935
Georgia,1907,63.9500,17.7500
Georgia,1908,64.0583,17.8102
Georgia,1909,63.5500,17.5278
Georgia,1910,62.4167,16.8981
Georgia,1911,65.0500,18.3611
Georgia,1912,62.4583,16.9213
Georgia,1913,63.6583,17.5880
Georgia,1914,62.7583,17.0880
Georgia,1915,63.3500,17.4167
Georgia,1916,63.5917,17.5509
Georgia,1917,61.9667,16.6481
Georgia,1918,63.5917,17.5509
Georgia,1919,64.4000,18.0000
Georgia,1920,62.3500,16.8611
Georgia,1921,65.4333,18.5741
Georgia,1922,65.0167,18.3426
Georgia,1923,63.8000,17.6667
Georgia,1924,62.2833,16.8241
Georgia,1925,64.9750,18.3194
Georgia,1926,63.0083,17.2269
Georgia,1927,65.2667,18.4815
Georgia,1928,62.7083,17.0602
Georgia,1929,63.6667,17.5926
Georgia,1930,62.9333,17.1852
Georgia,1931,64.3167,17.9537
Georgia,1932,64.6167,18.1204
Georgia,1933,65.0333,18.3519
Georgia,1934,63.4583,17.4769
Georgia,1935,63.7167,17.6204
Georgia,1936,63.7833,17.6574
Georgia,1937,63.2417,17.3565
Georgia,1938,64.3000,17.9444
Georgia,1939,64.3083,17.9491
Georgia,1940,61.5250,16.4028
Georgia,1941,63.7583,17.6435
Georgia,1942,62.8917,17.1620
Georgia,1943,63.2167,17.3426
Georgia,1944,63.4083,17.4491
Georgia,1945,63.9083,17.7269
Georgia,1946,64.2750,17.9306
Georgia,1947,62.7167,17.0648
Georgia,1948,63.8333,17.6852
Georgia,1949,64.4083,18.0046
Georgia,1950,63.3333,17.4074
Georgia,1951,63.6917,17.6065
Georgia,1952,63.8500,17.6944
Georgia,1953,63.8583,17.6991
Georgia,1954,64.1083,17.8380
Georgia,1955,63.5000,17.5000
Georgia,1956,63.7833,17.6574
Georgia,1957,64.0917,17.8287
Georgia,1958,61.8417,16.5787
Georgia,1959,63.5250,17.5139
Georgia,1960,62.0167,16.6759
Georgia,1961,62.5917,16.9954
Georgia,1962,63.0917,17.2731
Georgia,1963,61.8833,16.6019
Georgia,1964,62.5667,16.9815
Georgia,1965,63.1333,17.2963
Georgia,1966,61.7250,16.5139
Georgia,1967,62.4333,16.9074
Georgia,1968,61.6250,16.4583
Georgia,1969,61.6917,16.4954
Georgia,1970,62.8250,17.1250
Georgia,1971,63.3083,17.3935
Georgia,1972,63.4583,17.4769
Georgia,1973,63.4417,17.4676
Georgia,1974,63.8333,17.6852
Georgia,1975,63.7167,17.6204
Georgia,1976,61.4750,16.3750
Georgia,1977,62.8500,17.1389
Georgia,1978,62.5833,16.9907
Georgia,1979,62.2667,16.8148
Georgia,1980,63.0083,17.2269
Georgia,1981,62.3500,16.8611
Georgia,1982,63.9333,17.7407
Georgia,1983,61.9250,16.6250
Georgia,1984,63.3250,17.4028
Georgia,1985,63.7500,17.6389
Georgia,1986,65.0333,18.3519
Georgia,1987,63.2667,17.3704
Georgia,1988,62.4000,16.8889
Georgia,1989,63.2250,17.3472
Georgia,1990,65.6583,18.6991
Georgia,1991,64.5417,18.0787
Georgia,1992,62.7333,17.0741
Georgia,1993,63.2250,17.3472
Georgia,1994,63.6250,17.5694
Georgia,1995,63.4833,17.4907
Georgia,1996,62.6500,17.0278
Georgia,1997,63.2083,17.3380
Georgia,1998,65.6917,18.7176
Georgia,1999,64.4917,18.0509
Georgia,2000,63.3500,17.4167
Georgia,2001,63.9417,17.7454
Georgia,2002,64.3583,17.9769
Georgia,2003,63.3167,17.3981
Georgia,2004,63.9750,17.7639
Georgia,2005,63.7917,17.6620
Georgia,2006,64.5500,18.0833
Georgia,2007,64.8000,18.2222
Georgia,2008,63.5167,17.5093
Georgia,2009,63.4167,17.4537
Georgia,2010,62.9583,17.1991
Georgia,2011,64.6417,18.1343
Georgia,2012,65.5000,18.6111
Georgia,2013,63.3917,17.4398
Georgia,2014,62.9667,17.2037
Georgia,2015,65.3083,18.5046
Georgia,2016,65.7917,18.7731
Georgia,2017,65.8250,18.7917
Georgia,2018,65.0833,18.3796
Georgia,2019,66.2250,19.0139
Idaho,1895,41.4083,5.2269
Idaho,1896,42.7750,5.9861
Idaho,1897,42.5667,5.8704
Idaho,1898,41.7083,5.3935
Idaho,1899,41.5167,5.2870
Idaho,1900,43.9750,6.6528
Idaho,1901,43.1833,6.2130
Idaho,1902,41.9417,5.5231
Idaho,1903,41.0583,5.0324
Idaho,1904,43.2500,6.2500
Idaho,1905,42.1917,5.6620
Idaho,1906,42.9500,6.0833
Idaho,1907,42.6833,5.9352
Idaho,1908,42.0500,5.5833
Idaho,1909,42.1167,5.6204
Idaho,1910,43.3500,6.3056
Idaho,1911,40.7667,4.8704
Idaho,1912,40.9583,4.9769
Idaho,1913,41.0417,5.0231
Idaho,1914,42.7750,5.9861
Idaho,1915,43.1000,6.1667
Idaho,1916,40.1833,4.5463
Idaho,1917,41.5000,5.2778
Idaho,1918,43.0917,6.1620
Idaho,1919,41.8583,5.4769
Idaho,1920,41.7667,5.4259
Idaho,1921,43.2333,6.2407
Idaho,1922,40.7750,4.8750
Idaho,1923,41.8583,5.4769
Idaho,1924,41.7833,5.4352
Idaho,1925,44.0917,6.7176
Idaho,1926,44.1750,6.7639
Idaho,1927,42.1667,5.6481
Idaho,1928,42.3417,5.7454
Idaho,1929,40.8250,4.9028
Idaho,1930,41.5833,5.3241
Idaho,1931,42.6250,5.9028
Idaho,1932,40.8917,4.9398
Idaho,1933,42.5083,5.8380
Idaho,1934,46.9167,8.2870
Idaho,1935,41.7917,5.4398
Idaho,1936,42.9333,6.0741
Idaho,1937,41.9833,5.5463
Idaho,1938,43.4250,6.3472
Idaho,1939,44.0583,6.6991
Idaho,1940,44.9167,7.1759
Idaho,1941,43.6417,6.4676
Idaho,1942,41.6250,5.3472
Idaho,1943,42.5750,5.8750
Idaho,1944,41.6750,5.3750
Idaho,1945,42.3583,5.7546
Idaho,1946,42.7833,5.9907
Idaho,1947,43.2333,6.2407
Idaho,1948,41.4083,5.2269
Idaho,1949,41.7083,5.3935
Idaho,1950,42.2583,5.6991
Idaho,1951,41.3500,5.1944
Idaho,1952,41.8083,5.4491
Idaho,1953,44.1917,6.7731
Idaho,1954,43.2000,6.2222
Idaho,1955,40.3000,4.6111
Idaho,1956,42.0083,5.5602
Idaho,1957,42.0667,5.5926
Idaho,1958,44.4833,6.9352
Idaho,1959,42.6333,5.9074
Idaho,1960,42.2750,5.7083
Idaho,1961,43.5583,6.4213
Idaho,1962,42.4333,5.7963
Idaho,1963,43.4917,6.3843
Idaho,1964,40.6000,4.7778
Idaho,1965,42.4750,5.8194
Idaho,1966,43.4833,6.3796
Idaho,1967,43.5917,6.4398
Idaho,1968,42.3083,5.7269
Idaho,1969,42.7500,5.9722
Idaho,1970,42.4750,5.8194
Idaho,1971,41.7000,5.3889
Idaho,1972,42.1333,5.6296
Idaho,1973,42.7833,5.9907
Idaho,1974,43.0417,6.1343
Idaho,1975,41.1667,5.0926
Idaho,1976,42.1417,5.6343
Idaho,1977,42.9917,6.1065
Idaho,1978,42.3583,5.7546
Idaho,1979,42.3667,5.7593
Idaho,1980,43.2583,6.2546
Idaho,1981,44.3417,6.8565
Idaho,1982,41.0500,5.0278
Idaho,1983,42.8750,6.0417
Idaho,1984,40.7583,4.8657
Idaho,1985,39.6667,4.2593
Idaho,1986,44.0750,6.7083
Idaho,1987,44.5083,6.9491
Idaho,1988,44.1833,6.7685
Idaho,1989,42.7500,5.9722
Idaho,1990,43.4583,6.3657
Idaho,1991,43.2750,6.2639
Idaho,1992,44.9750,7.2083
Idaho,1993,40.9083,4.9491
Idaho,1994,44.3250,6.8472
Idaho,1995,43.6500,6.4722
Idaho,1996,43.1750,6.2083
Idaho,1997,43.2333,6.2407
Idaho,1998,44.3250,6.8472
Idaho,1999,43.5833,6.4352
Idaho,2000,43.9333,6.6296
Idaho,2001,44.2417,6.8009
Idaho,2002,42.9583,6.0880
Idaho,2003,45.3667,7.4259
Idaho,2004,44.1500,6.7500
Idaho,2005,43.5833,6.4352
Idaho,2006,44.1833,6.7685
Idaho,2007,44.7750,7.0972
Idaho,2008,42.5250,5.8472
Idaho,2009,42.8167,6.0093
Idaho,2010,43.3250,6.2917
Idaho,2011,42.3833,5.7685
Idaho,2012,45.1000,7.2778
Idaho,2013,43.7083,6.5046
Idaho,2014,45.1000,7.2778
Idaho,2015,46.3750,7.9861
Idaho,2016,45.0917,7.2731
Idaho,2017,44.2583,6.8102
Idaho,2018,44.5250,6.9583
Idaho,2019,42.9667,6.0926
Illinois,1895,49.7167,9.8426
Illinois,1896,52.2000,11.2222
Illinois,1897,51.4000,10.7778
Illinois,1898,51.3000,10.7222
Illinois,1899,50.8167,10.4537
Illinois,1900,52.0917,11.1620
Illinois,1901,50.7833,10.4352
Illinois,1902,50.6250,10.3472
Illinois,1903,50.1583,10.0880
Illinois,1904,48.8500,9.3611
Illinois,1905,50.3000,10.1667
Illinois,1906,51.4083,10.7824
Illinois,1907,50.4667,10.2593
Illinois,1908,52.2917,11.2731
Illinois,1909,50.9000,10.5000
Illinois,1910,50.8417,10.4676
Illinois,1911,52.7167,11.5093
Illinois,1912,49.3667,9.6481
Illinois,1913,52.7583,11.5324
Illinois,1914,51.9583,11.0880
Illinois,1915,50.9000,10.5000
Illinois,1916,51.1333,10.6296
Illinois,1917,48.3333,9.0741
Illinois,1918,51.2667,10.7037
Illinois,1919,52.0917,11.1620
Illinois,1920,50.8167,10.4537
Illinois,1921,55.0000,12.7778
Illinois,1922,52.9750,11.6528
Illinois,1923,51.6833,10.9352
Illinois,1924,49.2333,9.5741
Illinois,1925,51.7750,10.9861
Illinois,1926,50.3667,10.2037
Illinois,1927,51.9833,11.1019
Illinois,1928,51.4083,10.7824
Illinois,1929,49.9000,9.9444
Illinois,1930,52.5500,11.4167
Illinois,1931,54.8833,12.7130
Illinois,1932,52.0500,11.1389
Illinois,1933,53.6083,12.0046
Illinois,1934,53.2167,11.7870
Illinois,1935,51.2583,10.6991
Illinois,1936,51.8583,11.0324
Illinois,1937,50.5500,10.3056
Illinois,1938,54.0750,12.2639
Illinois,1939,53.2500,11.8056
Illinois,1940,50.5083,10.2824
Illinois,1941,53.4417,11.9120
Illinois,1942,51.7167,10.9537
Illinois,1943,50.9583,10.5324
Illinois,1944,52.2917,11.2731
Illinois,1945,50.6750,10.3750
Illinois,1946,53.7167,12.0648
Illinois,1947,51.2750,10.7083
Illinois,1948,51.6750,10.9306
Illinois,1949,52.7583,11.5324
Illinois,1950,49.8333,9.9074
Illinois,1951,49.9000,9.9444
Illinois,1952,52.6417,11.4676
Illinois,1953,53.7083,12.0602
Illinois,1954,53.7333,12.0741
Illinois,1955,52.4250,11.3472
Illinois,1956,52.6500,11.4722
Illinois,1957,51.8333,11.0185
Illinois,1958,50.0500,10.0278
Illinois,1959,51.8833,11.0463
Illinois,1960,50.3250,10.1806
Illinois,1961,51.1083,10.6157
Illinois,1962,50.9000,10.5000
Illinois,1963,50.6833,10.3796
Illinois,1964,52.4917,11.3843
Illinois,1965,51.9500,11.0833
Illinois,1966,50.5750,10.3194
Illinois,1967,50.5583,10.3102
Illinois,1968,51.1250,10.6250
Illinois,1969,50.4000,10.2222
Illinois,1970,51.2167,10.6759
Illinois,1971,52.2167,11.2315
Illinois,1972,50.3250,10.1806
Illinois,1973,53.0417,11.6898
Illinois,1974,51.6167,10.8981
Illinois,1975,51.9833,11.1019
Illinois,1976,50.3750,10.2083
Illinois,1977,51.5083,10.8380
Illinois,1978,49.5667,9.7593
Illinois,1979,49.3750,9.6528
Illinois,1980,51.3000,10.7222
Illinois,1981,51.7500,10.9722
Illinois,1982,50.6833,10.3796
Illinois,1983,51.9917,11.1065
Illinois,1984,51.8000,11.0000
Illinois,1985,50.6333,10.3519
Illinois,1986,52.8333,11.5741
Illinois,1987,54.0917,12.2731
Illinois,1988,52.1083,11.1713
Illinois,1989,50.4000,10.2222
Illinois,1990,53.5583,11.9769
Illinois,1991,53.7417,12.0787
Illinois,1992,51.8833,11.0463
Illinois,1993,50.8667,10.4815
Illinois,1994,51.9917,11.1065
Illinois,1995,51.5917,10.8843
Illinois,1996,50.1250,10.0694
Illinois,1997,50.9667,10.5370
Illinois,1998,55.2167,12.8981
Illinois,1999,53.5333,11.9630
Illinois,2000,52.2000,11.2222
Illinois,2001,53.3583,11.8657
Illinois,2002,53.2417,11.8009
Illinois,2003,51.7167,10.9537
Illinois,2004,52.5833,11.4352
Illinois,2005,53.7000,12.0556
Illinois,2006,54.0000,12.2222
Illinois,2007,53.6750,12.0417
Illinois,2008,50.9167,10.5093
Illinois,2009,51.4250,10.7917
Illinois,2010,52.8917,11.6065
Illinois,2011,53.1500,11.7500
Illinois,2012,55.7750,13.2083
Illinois,2013,51.0833,10.6019
Illinois,2014,49.4833,9.7130
Illinois,2015,52.8750,11.5972
Illinois,2016,54.7333,12.6296
Illinois,2017,54.3917,12.4398
Illinois,2018,52.4750,11.3750
Illinois,2019,52.0917,11.1620
Indiana,1895,49.9000,9.9444
Indiana,1896,51.9000,11.0556
Indiana,1897,51.2417,10.6898
Indiana,1898,51.8583,11.0324
Indiana,1899,51.3500,10.7500
Indiana,1900,52.3667,11.3148
Indiana,1901,50.4333,10.2407
Indiana,1902,51.0083,10.5602
Indiana,1903,50.2500,10.1389
Indiana,1904,48.6583,9.2546
Indiana,1905,50.2583,10.1435
Indiana,1906,51.3750,10.7639
Indiana,1907,49.7500,9.8611
Indiana,1908,52.1250,11.1806
Indiana,1909,50.6083,10.3380
Indiana,1910,50.1500,10.0833
Indiana,1911,52.2917,11.2731
Indiana,1912,49.0000,9.4444
Indiana,1913,52.4750,11.3750
Indiana,1914,51.2167,10.6759
Indiana,1915,50.6667,10.3704
Indiana,1916,51.0917,10.6065
Indiana,1917,48.0667,8.9259
Indiana,1918,51.1000,10.6111
Indiana,1919,52.2917,11.2731
Indiana,1920,50.3750,10.2083
Indiana,1921,54.9333,12.7407
Indiana,1922,52.8583,11.5880
Indiana,1923,51.3583,10.7546
Indiana,1924,48.9500,9.4167
Indiana,1925,51.5917,10.8843
Indiana,1926,50.0167,10.0093
Indiana,1927,51.9500,11.0833
Indiana,1928,50.5583,10.3102
Indiana,1929,49.9000,9.9444
Indiana,1930,52.0333,11.1296
Indiana,1931,54.2083,12.3380
Indiana,1932,51.8583,11.0324
Indiana,1933,53.2083,11.7824
Indiana,1934,52.3667,11.3148
Indiana,1935,51.0583,10.5880
Indiana,1936,51.4833,10.8241
Indiana,1937,50.4167,10.2315
Indiana,1938,53.4583,11.9213
Indiana,1939,52.7417,11.5231
Indiana,1940,50.0083,10.0046
Indiana,1941,52.8583,11.5880
Indiana,1942,51.4750,10.8194
Indiana,1943,50.7750,10.4306
Indiana,1944,52.2250,11.2361
Indiana,1945,50.6750,10.3750
Indiana,1946,53.3083,11.8380
Indiana,1947,50.6167,10.3426
Indiana,1948,51.4917,10.8287
Indiana,1949,53.0417,11.6898
Indiana,1950,49.9750,9.9861
Indiana,1951,50.2917,10.1620
Indiana,1952,52.5083,11.3935
Indiana,1953,53.3417,11.8565
Indiana,1954,53.1417,11.7454
Indiana,1955,52.1333,11.1852
Indiana,1956,52.1167,11.1759
Indiana,1957,51.6167,10.8981
Indiana,1958,49.4500,9.6944
Indiana,1959,51.9667,11.0926
Indiana,1960,50.0500,10.0278
Indiana,1961,50.8167,10.4537
Indiana,1962,50.5167,10.2870
Indiana,1963,49.6167,9.7870
Indiana,1964,51.9500,11.0833
Indiana,1965,51.5500,10.8611
Indiana,1966,50.1500,10.0833
Indiana,1967,50.2833,10.1574
Indiana,1968,50.7083,10.3935
Indiana,1969,50.1333,10.0741
Indiana,1970,50.9750,10.5417
Indiana,1971,51.5583,10.8657
Indiana,1972,50.2167,10.1204
Indiana,1973,52.9167,11.6204
Indiana,1974,51.2917,10.7176
Indiana,1975,51.9917,11.1065
Indiana,1976,49.9667,9.9815
Indiana,1977,51.0417,10.5787
Indiana,1978,49.0500,9.4722
Indiana,1979,49.2417,9.5787
Indiana,1980,50.5167,10.2870
Indiana,1981,50.7917,10.4398
Indiana,1982,50.7000,10.3889
Indiana,1983,51.8083,11.0046
Indiana,1984,51.2667,10.7037
Indiana,1985,51.0167,10.5648
Indiana,1986,52.4000,11.3333
Indiana,1987,53.2250,11.7917
Indiana,1988,51.2833,10.7130
Indiana,1989,50.1833,10.1019
Indiana,1990,53.2917,11.8287
Indiana,1991,53.7083,12.0602
Indiana,1992,51.2833,10.7130
Indiana,1993,50.7750,10.4306
Indiana,1994,51.4917,10.8287
